"DB Signature Name"	"Jaccard"	"pValue"	"Input"	"FDR"
"GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE13738_RESTING_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_DC_UP"	"0"	"1"	1	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_DC_DN"	"0"	"1"	1	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP"	"0"	"1"	1	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_DN"	"0"	"1"	1	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP"	"0"	"1"	1	"Up signature"
"GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14000_UNSTIM_VS_16H_LPS_DC_TRANSLATED_RNA_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14000_UNSTIM_VS_4H_LPS_DC_UP"	"0"	"1"	1	"Up signature"
"GSE14000_UNSTIM_VS_4H_LPS_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14000_UNSTIM_VS_16H_LPS_DC_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14000_UNSTIM_VS_16H_LPS_DC_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP"	"0"	"1"	1	"Up signature"
"GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN"	"0"	"1"	1	"Up signature"
"GSE14000_4H_VS_16H_LPS_DC_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14000_4H_VS_16H_LPS_DC_DN"	"0"	"1"	1	"Up signature"
"GSE14026_TH1_VS_TH17_UP"	"0"	"1"	1	"Up signature"
"GSE14026_TH1_VS_TH17_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH2_VS_TH1_UP"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE14308_TH2_VS_TH1_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH2_VS_TH17_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14308_TH2_VS_TH17_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH2_VS_NAIVE_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH2_VS_NAIVE_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH2_VS_INDUCED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH2_VS_INDUCED_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH2_VS_NATURAL_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH2_VS_NATURAL_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH1_VS_TH17_UP"	"0.00743494423791822"	"0.320664031420773"	0.967396318419749	"Up signature"
"GSE14308_TH1_VS_TH17_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH1_VS_NAIVE_CD4_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH1_VS_INDUCED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH1_VS_INDUCED_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH1_VS_NATURAL_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH1_VS_NATURAL_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH17_VS_NAIVE_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE14308_TH17_VS_INDUCED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH17_VS_INDUCED_TREG_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_TH17_VS_NATURAL_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_TH17_VS_NATURAL_TREG_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE14308_NAIVE_CD4_TCELL_VS_NATURAL_TREG_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14308_INDUCED_VS_NATURAL_TREG_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14308_INDUCED_VS_NATURAL_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP"	"0"	"1"	1	"Up signature"
"GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_DN"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_UP"	"0"	"1"	1	"Up signature"
"GSE1432_CTRL_VS_IFNG_24H_MICROGLIA_DN"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE1432_1H_VS_6H_IFNG_MICROGLIA_UP"	"0"	"1"	1	"Up signature"
"GSE1432_1H_VS_6H_IFNG_MICROGLIA_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP"	"0"	"1"	1	"Up signature"
"GSE1432_1H_VS_24H_IFNG_MICROGLIA_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN"	"0"	"1"	1	"Up signature"
"GSE14350_TREG_VS_TEFF_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14350_TREG_VS_TEFF_DN"	"0"	"1"	1	"Up signature"
"GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14350_IL2RB_KO_VS_WT_TREG_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14350_IL2RB_KO_VS_WT_TREG_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14350_IL2RB_KO_VS_WT_TEFF_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14350_IL2RB_KO_VS_WT_TEFF_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_UP"	"0"	"1"	1	"Up signature"
"GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_UP"	"0"	"1"	1	"Up signature"
"GSE1448_ANTI_VALPHA2_VS_VBETA5_DP_THYMOCYTE_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_DP_THYMOCYTE_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP"	"0"	"1"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN"	"0"	"1"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1460_DP_VS_CD4_THYMOCYTE_UP"	"0"	"1"	1	"Up signature"
"GSE1460_DP_VS_CD4_THYMOCYTE_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP"	"0"	"1"	1	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN"	"0"	"1"	1	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_UP"	"0"	"1"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN"	"0"	"1"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE1460_CD4_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE1460_CORD_VS_ADULT_BLOOD_NAIVE_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_NAIVE_CD4_TCELL_CORD_BLOOD_VS_THYMIC_STROMAL_CELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE1460_NAIVE_CD4_TCELL_ADULT_BLOOD_VS_THYMIC_STROMAL_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_20MIN_LPS_BMDM_DN"	"0"	"1"	1	"Up signature"
"GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP"	"0"	"1"	1	"Up signature"
"GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_UP"	"0"	"1"	1	"Up signature"
"GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_UP"	"0"	"1"	1	"Up signature"
"GSE14769_UNSTIM_VS_240MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_UP"	"0"	"1"	1	"Up signature"
"GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE14769_20MIN_VS_360MIN_LPS_BMDM_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14769_20MIN_VS_360MIN_LPS_BMDM_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15215_CD2_POS_VS_NEG_PDC_UP"	"0"	"1"	1	"Up signature"
"GSE15215_CD2_POS_VS_NEG_PDC_DN"	"0"	"1"	1	"Up signature"
"GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15324_NAIVE_VS_ACTIVATED_ELF4_KO_CD8_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15659_TREG_VS_TCONV_UP"	"0"	"1"	1	"Up signature"
"GSE15659_TREG_VS_TCONV_DN"	"0"	"1"	1	"Up signature"
"GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN"	"0"	"1"	1	"Up signature"
"GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_RESTING_VS_ACTIVATED_TREG_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15659_RESTING_VS_ACTIVATED_TREG_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP"	"0"	"1"	1	"Up signature"
"GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15767_MED_VS_SCS_MAC_LN_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15767_MED_VS_SCS_MAC_LN_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_DN"	"0.0149253731343284"	"0.0286121459997118"	0.567271493517391	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN"	"0"	"1"	1	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_DN"	"0.0225563909774436"	"0.00103934008583718"	0.157013545925206	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN"	"0.0187265917602996"	"0.00599451122535581"	0.326381357376479	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_TRICHOSTATINA_CD8_TCELL_DN"	"0.0225563909774436"	"0.00103934008583718"	0.157013545925206	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_24H_CD8_T_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_24H_CD8_T_CELL_DN"	"0.0111524163568773"	"0.109585042244783"	0.80617912422328	"Up signature"
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP"	"0.00740740740740741"	"0.322796142422551"	0.967396318419749	"Up signature"
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_UP"	"0"	"1"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_UP"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
"GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN"	"0.003690036900369"	"0.689913393829218"	1	"Up signature"
